[ 5913.454883] TCP: my_cca: seq=1 cwnd=10 rtt=191 bytes_acked=1448 bytes_sent=10220 phase=slow_start Destination: 192.168.88.253:34706
[ 5932.621959] TCP: my_cca: seq=223444 cwnd=6 rtt=272 bytes_acked=563609468 bytes_sent=645027612 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.622158] TCP: my_cca: seq=223447 cwnd=3 rtt=108 bytes_acked=563616708 bytes_sent=645033404 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.622713] TCP: my_cca: seq=223455 cwnd=6 rtt=175 bytes_acked=563634084 bytes_sent=645056572 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.623056] TCP: my_cca: seq=223459 cwnd=3 rtt=124 bytes_acked=563642772 bytes_sent=645063812 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.623714] TCP: my_cca: seq=223467 cwnd=6 rtt=210 bytes_acked=563663044 bytes_sent=645086980 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.623953] TCP: my_cca: seq=223470 cwnd=3 rtt=103 bytes_acked=563670284 bytes_sent=645094220 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.624870] TCP: my_cca: seq=223480 cwnd=7 rtt=252 bytes_acked=563696348 bytes_sent=645124628 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.625112] TCP: my_cca: seq=223483 cwnd=3 rtt=88 bytes_acked=563705036 bytes_sent=645131868 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.625767] TCP: my_cca: seq=223490 cwnd=6 rtt=263 bytes_acked=563723860 bytes_sent=645153588 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.626116] TCP: my_cca: seq=223493 cwnd=3 rtt=131 bytes_acked=563731100 bytes_sent=645160828 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.626608] TCP: my_cca: seq=223500 cwnd=6 rtt=138 bytes_acked=563748476 bytes_sent=645182548 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.626900] TCP: my_cca: seq=223503 cwnd=7 rtt=244 bytes_acked=563757164 bytes_sent=645191236 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.627149] TCP: my_cca: seq=223506 cwnd=3 rtt=103 bytes_acked=563765852 bytes_sent=645198476 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.628061] TCP: my_cca: seq=223514 cwnd=7 rtt=220 bytes_acked=563791916 bytes_sent=645228884 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.628275] TCP: my_cca: seq=223517 cwnd=3 rtt=114 bytes_acked=563799156 bytes_sent=645234676 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.628943] TCP: my_cca: seq=223525 cwnd=6 rtt=202 bytes_acked=563819428 bytes_sent=645259292 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.629147] TCP: my_cca: seq=223528 cwnd=3 rtt=117 bytes_acked=563825220 bytes_sent=645266532 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.629820] TCP: my_cca: seq=223535 cwnd=6 rtt=199 bytes_acked=563845492 bytes_sent=645289700 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.630026] TCP: my_cca: seq=223538 cwnd=3 rtt=122 bytes_acked=563851284 bytes_sent=645296940 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.630690] TCP: my_cca: seq=223545 cwnd=6 rtt=206 bytes_acked=563871556 bytes_sent=645320108 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.630955] TCP: my_cca: seq=223548 cwnd=3 rtt=161 bytes_acked=563877348 bytes_sent=645327348 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.631569] TCP: my_cca: seq=223555 cwnd=6 rtt=211 bytes_acked=563897620 bytes_sent=645350516 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.631778] TCP: my_cca: seq=223558 cwnd=3 rtt=123 bytes_acked=563903412 bytes_sent=645357756 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.632435] TCP: my_cca: seq=223565 cwnd=6 rtt=208 bytes_acked=563923684 bytes_sent=645398300 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.632607] TCP: my_cca: seq=223568 cwnd=3 rtt=275 bytes_acked=563929476 bytes_sent=645399748 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.633306] TCP: my_cca: seq=223576 cwnd=6 rtt=205 bytes_acked=563949748 bytes_sent=645424364 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.633553] TCP: my_cca: seq=223579 cwnd=3 rtt=105 bytes_acked=563956988 bytes_sent=645431604 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.634190] TCP: my_cca: seq=223585 cwnd=6 rtt=217 bytes_acked=563974364 bytes_sent=645459116 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.634396] TCP: my_cca: seq=223588 cwnd=3 rtt=103 bytes_acked=563983052 bytes_sent=645463460 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.634898] TCP: my_cca: seq=223594 cwnd=6 rtt=166 bytes_acked=563998980 bytes_sent=645485180 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.635251] TCP: my_cca: seq=223598 cwnd=3 rtt=115 bytes_acked=564007668 bytes_sent=645490972 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.635408] TCP: my_cca: seq=223600 cwnd=4 rtt=150 bytes_acked=564012012 bytes_sent=645496764 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.635802] TCP: my_cca: seq=223606 cwnd=6 rtt=138 bytes_acked=564025044 bytes_sent=645517036 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.636203] TCP: my_cca: seq=223610 cwnd=3 rtt=130 bytes_acked=564033732 bytes_sent=645524276 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.636802] TCP: my_cca: seq=223618 cwnd=6 rtt=213 bytes_acked=564054004 bytes_sent=645547444 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.637009] TCP: my_cca: seq=223621 cwnd=3 rtt=124 bytes_acked=564059796 bytes_sent=645554684 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.637767] TCP: my_cca: seq=223628 cwnd=6 rtt=289 bytes_acked=564081516 bytes_sent=645579300 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.637929] TCP: my_cca: seq=223630 cwnd=3 rtt=139 bytes_acked=564085860 bytes_sent=645583644 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.638559] TCP: my_cca: seq=223637 cwnd=6 rtt=224 bytes_acked=564106132 bytes_sent=645606812 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.638775] TCP: my_cca: seq=223640 cwnd=3 rtt=128 bytes_acked=564111924 bytes_sent=645614052 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.639280] TCP: my_cca: seq=223647 cwnd=6 rtt=153 bytes_acked=564129300 bytes_sent=645635772 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.639682] TCP: my_cca: seq=223651 cwnd=3 rtt=117 bytes_acked=564139436 bytes_sent=645643012 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.640275] TCP: my_cca: seq=223658 cwnd=6 rtt=232 bytes_acked=564156812 bytes_sent=645664732 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.640523] TCP: my_cca: seq=223661 cwnd=3 rtt=108 bytes_acked=564165500 bytes_sent=645671972 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.641145] TCP: my_cca: seq=223668 cwnd=6 rtt=207 bytes_acked=564182876 bytes_sent=645693692 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.641394] TCP: my_cca: seq=223671 cwnd=3 rtt=111 bytes_acked=564191564 bytes_sent=645700932 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.641888] TCP: my_cca: seq=223678 cwnd=6 rtt=185 bytes_acked=564207492 bytes_sent=645722652 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.642250] TCP: my_cca: seq=223682 cwnd=3 rtt=120 bytes_acked=564216180 bytes_sent=645729892 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.642761] TCP: my_cca: seq=223690 cwnd=6 rtt=174 bytes_acked=564233556 bytes_sent=645751612 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.643065] TCP: my_cca: seq=223693 cwnd=3 rtt=106 bytes_acked=564242244 bytes_sent=645757404 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.643570] TCP: my_cca: seq=223699 cwnd=6 rtt=218 bytes_acked=564256724 bytes_sent=645776228 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.643588] TCP: my_cca: seq=223700 cwnd=3 rtt=236 bytes_acked=564258172 bytes_sent=645777676 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.643817] TCP: my_cca: seq=223703 cwnd=3 rtt=109 bytes_acked=564265412 bytes_sent=645783468 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.644490] TCP: my_cca: seq=223710 cwnd=6 rtt=274 bytes_acked=564282788 bytes_sent=645805188 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.644776] TCP: my_cca: seq=223713 cwnd=3 rtt=111 bytes_acked=564291476 bytes_sent=645812428 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.645231] TCP: my_cca: seq=223720 cwnd=6 rtt=144 bytes_acked=564307404 bytes_sent=645834148 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.645654] TCP: my_cca: seq=223723 cwnd=3 rtt=212 bytes_acked=564316092 bytes_sent=645839940 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.646331] TCP: my_cca: seq=223732 cwnd=7 rtt=186 bytes_acked=564339260 bytes_sent=645867452 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.646530] TCP: my_cca: seq=223736 cwnd=3 rtt=119 bytes_acked=564346500 bytes_sent=645874692 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.647281] TCP: my_cca: seq=223744 cwnd=6 rtt=353 bytes_acked=564363876 bytes_sent=645899308 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.647452] TCP: my_cca: seq=223747 cwnd=3 rtt=146 bytes_acked=564372564 bytes_sent=645903652 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.648008] TCP: my_cca: seq=223755 cwnd=6 rtt=207 bytes_acked=564389940 bytes_sent=645925372 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.648285] TCP: my_cca: seq=223759 cwnd=3 rtt=105 bytes_acked=564398628 bytes_sent=645931164 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.649176] TCP: my_cca: seq=223771 cwnd=7 rtt=152 bytes_acked=564424692 bytes_sent=645965916 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.649399] TCP: my_cca: seq=223774 cwnd=3 rtt=255 bytes_acked=564431932 bytes_sent=645967364 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.650400] TCP: my_cca: seq=223787 cwnd=6 rtt=212 bytes_acked=564460892 bytes_sent=646000668 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.650761] TCP: my_cca: seq=223791 cwnd=3 rtt=146 bytes_acked=564469580 bytes_sent=646007908 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.651204] TCP: my_cca: seq=223797 cwnd=6 rtt=125 bytes_acked=564485508 bytes_sent=646029628 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.651602] TCP: my_cca: seq=223800 cwnd=3 rtt=103 bytes_acked=564495644 bytes_sent=646036868 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.652206] TCP: my_cca: seq=223806 cwnd=6 rtt=281 bytes_acked=564513020 bytes_sent=646064380 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.652459] TCP: my_cca: seq=223809 cwnd=3 rtt=104 bytes_acked=564521708 bytes_sent=646071620 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.653058] TCP: my_cca: seq=223816 cwnd=6 rtt=251 bytes_acked=564539084 bytes_sent=646093340 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.653309] TCP: my_cca: seq=223819 cwnd=3 rtt=107 bytes_acked=564547772 bytes_sent=646100580 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.653933] TCP: my_cca: seq=223825 cwnd=6 rtt=226 bytes_acked=564565148 bytes_sent=646122300 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.654185] TCP: my_cca: seq=223828 cwnd=3 rtt=102 bytes_acked=564573836 bytes_sent=646129540 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.654803] TCP: my_cca: seq=223834 cwnd=6 rtt=229 bytes_acked=564591212 bytes_sent=646151260 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.655053] TCP: my_cca: seq=223837 cwnd=3 rtt=101 bytes_acked=564599900 bytes_sent=646158500 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.655678] TCP: my_cca: seq=223844 cwnd=6 rtt=285 bytes_acked=564617276 bytes_sent=646180220 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.655927] TCP: my_cca: seq=223847 cwnd=3 rtt=103 bytes_acked=564625964 bytes_sent=646187460 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.656449] TCP: my_cca: seq=223854 cwnd=6 rtt=222 bytes_acked=564641892 bytes_sent=646223660 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.656770] TCP: my_cca: seq=223858 cwnd=3 rtt=117 bytes_acked=564650580 bytes_sent=646230900 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.657286] TCP: my_cca: seq=223866 cwnd=6 rtt=191 bytes_acked=564667956 bytes_sent=646255516 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.657581] TCP: my_cca: seq=223870 cwnd=3 rtt=119 bytes_acked=564676644 bytes_sent=646262756 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.658162] TCP: my_cca: seq=223878 cwnd=6 rtt=195 bytes_acked=564694020 bytes_sent=646284476 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.658441] TCP: my_cca: seq=223882 cwnd=3 rtt=109 bytes_acked=564702708 bytes_sent=646290268 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.659041] TCP: my_cca: seq=223890 cwnd=6 rtt=162 bytes_acked=564720084 bytes_sent=646313436 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.659462] TCP: my_cca: seq=223894 cwnd=3 rtt=184 bytes_acked=564728772 bytes_sent=646320676 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.659881] TCP: my_cca: seq=223900 cwnd=6 rtt=175 bytes_acked=564744700 bytes_sent=646339500 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.659904] TCP: my_cca: seq=223901 cwnd=6 rtt=137 bytes_acked=564746148 bytes_sent=646345292 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.660203] TCP: my_cca: seq=223905 cwnd=3 rtt=127 bytes_acked=564754836 bytes_sent=646352532 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.660820] TCP: my_cca: seq=223913 cwnd=6 rtt=233 bytes_acked=564772212 bytes_sent=646388732 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.661119] TCP: my_cca: seq=223917 cwnd=3 rtt=112 bytes_acked=564780900 bytes_sent=646394524 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.661628] TCP: my_cca: seq=223925 cwnd=6 rtt=135 bytes_acked=564798276 bytes_sent=646417692 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.661998] TCP: my_cca: seq=223929 cwnd=3 rtt=122 bytes_acked=564806964 bytes_sent=646424932 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.662517] TCP: my_cca: seq=223937 cwnd=6 rtt=189 bytes_acked=564824340 bytes_sent=646449548 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.662807] TCP: my_cca: seq=223941 cwnd=3 rtt=112 bytes_acked=564833028 bytes_sent=646455340 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.663368] TCP: my_cca: seq=223949 cwnd=6 rtt=132 bytes_acked=564850404 bytes_sent=646478508 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.663763] TCP: my_cca: seq=223953 cwnd=3 rtt=139 bytes_acked=564859092 bytes_sent=646485748 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.664267] TCP: my_cca: seq=223961 cwnd=6 rtt=185 bytes_acked=564876468 bytes_sent=646510364 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.664549] TCP: my_cca: seq=223965 cwnd=3 rtt=115 bytes_acked=564885156 bytes_sent=646517604 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.665121] TCP: my_cca: seq=223973 cwnd=6 rtt=180 bytes_acked=564902532 bytes_sent=646539324 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.665419] TCP: my_cca: seq=223977 cwnd=3 rtt=112 bytes_acked=564911220 bytes_sent=646545116 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.666008] TCP: my_cca: seq=223985 cwnd=6 rtt=143 bytes_acked=564928596 bytes_sent=646571180 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.666357] TCP: my_cca: seq=223989 cwnd=3 rtt=116 bytes_acked=564937284 bytes_sent=646576972 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.666861] TCP: my_cca: seq=223997 cwnd=6 rtt=133 bytes_acked=564954660 bytes_sent=646600140 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.667150] TCP: my_cca: seq=224000 cwnd=3 rtt=93 bytes_acked=564961900 bytes_sent=646604484 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.667231] TCP: my_cca: seq=224001 cwnd=3 rtt=122 bytes_acked=564963348 bytes_sent=646607380 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.667741] TCP: my_cca: seq=224009 cwnd=6 rtt=181 bytes_acked=564980724 bytes_sent=646629100 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.668039] TCP: my_cca: seq=224013 cwnd=3 rtt=116 bytes_acked=564989412 bytes_sent=646636340 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.668613] TCP: my_cca: seq=224021 cwnd=6 rtt=171 bytes_acked=565006788 bytes_sent=646658060 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.668913] TCP: my_cca: seq=224025 cwnd=3 rtt=114 bytes_acked=565015476 bytes_sent=646663852 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.669472] TCP: my_cca: seq=224033 cwnd=6 rtt=130 bytes_acked=565032852 bytes_sent=646687020 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.669840] TCP: my_cca: seq=224037 cwnd=3 rtt=114 bytes_acked=565041540 bytes_sent=646692812 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.670359] TCP: my_cca: seq=224045 cwnd=6 rtt=143 bytes_acked=565058916 bytes_sent=646715980 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.670724] TCP: my_cca: seq=224049 cwnd=3 rtt=127 bytes_acked=565067604 bytes_sent=646723220 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.671388] TCP: my_cca: seq=224057 cwnd=6 rtt=206 bytes_acked=565087876 bytes_sent=646750732 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.671595] TCP: my_cca: seq=224060 cwnd=3 rtt=121 bytes_acked=565093668 bytes_sent=646757972 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.672104] TCP: my_cca: seq=224068 cwnd=6 rtt=182 bytes_acked=565111044 bytes_sent=646779692 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.672420] TCP: my_cca: seq=224072 cwnd=3 rtt=131 bytes_acked=565119732 bytes_sent=646786932 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.672975] TCP: my_cca: seq=224080 cwnd=6 rtt=185 bytes_acked=565137108 bytes_sent=646808652 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.673267] TCP: my_cca: seq=224084 cwnd=3 rtt=108 bytes_acked=565145796 bytes_sent=646814444 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.673849] TCP: my_cca: seq=224092 cwnd=6 rtt=128 bytes_acked=565163172 bytes_sent=646840508 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.674211] TCP: my_cca: seq=224096 cwnd=3 rtt=125 bytes_acked=565171860 bytes_sent=646847748 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.674464] TCP: my_cca: seq=224100 cwnd=5 rtt=108 bytes_acked=565180548 bytes_sent=646857884 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.674875] TCP: my_cca: seq=224104 cwnd=6 rtt=219 bytes_acked=565192132 bytes_sent=646870916 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.675075] TCP: my_cca: seq=224107 cwnd=3 rtt=115 bytes_acked=565197924 bytes_sent=646878156 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.675733] TCP: my_cca: seq=224115 cwnd=6 rtt=282 bytes_acked=565216748 bytes_sent=646899876 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5932.675983] TCP: my_cca: seq=224118 cwnd=3 rtt=110 bytes_acked=565225436 bytes_sent=646907116 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5932.676612] TCP: my_cca: seq=224125 cwnd=6 rtt=282 bytes_acked=565242812 bytes_sent=646928836 phase=loss_recovery Destination: 192.168.88.253:34706
