[ 6583.795387] TCP: my_cca: seq=1 cwnd=10 rtt=342 bytes_acked=4344 bytes_sent=10220 phase=slow_start Destination: 192.168.88.253:54910
[ 6599.150735] TCP: my_cca: seq=184462 cwnd=3 rtt=107 bytes_acked=455836276 bytes_sent=521957748 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.151263] TCP: my_cca: seq=184470 cwnd=6 rtt=130 bytes_acked=455853652 bytes_sent=521980916 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.151661] TCP: my_cca: seq=184473 cwnd=3 rtt=122 bytes_acked=455862340 bytes_sent=521988156 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.152295] TCP: my_cca: seq=184480 cwnd=6 rtt=259 bytes_acked=455881164 bytes_sent=522009876 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.152549] TCP: my_cca: seq=184483 cwnd=3 rtt=112 bytes_acked=455889852 bytes_sent=522017116 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.153171] TCP: my_cca: seq=184490 cwnd=6 rtt=275 bytes_acked=455907228 bytes_sent=522038836 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.153438] TCP: my_cca: seq=184493 cwnd=3 rtt=178 bytes_acked=455914468 bytes_sent=522046076 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.153882] TCP: my_cca: seq=184500 cwnd=6 rtt=218 bytes_acked=455930396 bytes_sent=522064900 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.153893] TCP: my_cca: seq=184501 cwnd=6 rtt=175 bytes_acked=455931844 bytes_sent=522067796 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.154186] TCP: my_cca: seq=184504 cwnd=3 rtt=100 bytes_acked=455940532 bytes_sent=522073588 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.154919] TCP: my_cca: seq=184512 cwnd=6 rtt=290 bytes_acked=455959356 bytes_sent=522096756 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.155183] TCP: my_cca: seq=184515 cwnd=3 rtt=108 bytes_acked=455968044 bytes_sent=522103996 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.155786] TCP: my_cca: seq=184522 cwnd=6 rtt=225 bytes_acked=455985420 bytes_sent=522125716 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.155990] TCP: my_cca: seq=184525 cwnd=3 rtt=118 bytes_acked=455992660 bytes_sent=522132956 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.156509] TCP: my_cca: seq=184533 cwnd=6 rtt=177 bytes_acked=456010036 bytes_sent=522154676 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.156814] TCP: my_cca: seq=184536 cwnd=3 rtt=112 bytes_acked=456018724 bytes_sent=522160468 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.157352] TCP: my_cca: seq=184543 cwnd=6 rtt=243 bytes_acked=456034652 bytes_sent=522185084 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.157560] TCP: my_cca: seq=184545 cwnd=3 rtt=326 bytes_acked=456040444 bytes_sent=522186532 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.158062] TCP: my_cca: seq=184551 cwnd=6 rtt=197 bytes_acked=456054924 bytes_sent=522205356 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.158321] TCP: my_cca: seq=184555 cwnd=3 rtt=110 bytes_acked=456063612 bytes_sent=522212596 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.158835] TCP: my_cca: seq=184562 cwnd=6 rtt=171 bytes_acked=456079540 bytes_sent=522234316 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.159120] TCP: my_cca: seq=184565 cwnd=3 rtt=98 bytes_acked=456088228 bytes_sent=522240108 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.159663] TCP: my_cca: seq=184571 cwnd=6 rtt=200 bytes_acked=456102708 bytes_sent=522258932 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.159890] TCP: my_cca: seq=184575 cwnd=3 rtt=136 bytes_acked=456109948 bytes_sent=522266172 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.160470] TCP: my_cca: seq=184583 cwnd=6 rtt=204 bytes_acked=456127324 bytes_sent=522287892 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.160744] TCP: my_cca: seq=184586 cwnd=3 rtt=104 bytes_acked=456136012 bytes_sent=522293684 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.161192] TCP: my_cca: seq=184592 cwnd=6 rtt=176 bytes_acked=456149044 bytes_sent=522312508 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.161497] TCP: my_cca: seq=184595 cwnd=3 rtt=107 bytes_acked=456157732 bytes_sent=522318300 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.161848] TCP: my_cca: seq=184600 cwnd=5 rtt=156 bytes_acked=456169316 bytes_sent=522332780 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.161983] TCP: my_cca: seq=184601 cwnd=6 rtt=201 bytes_acked=456172212 bytes_sent=522337124 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.162232] TCP: my_cca: seq=184605 cwnd=3 rtt=111 bytes_acked=456180900 bytes_sent=522344364 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.162796] TCP: my_cca: seq=184612 cwnd=6 rtt=214 bytes_acked=456196828 bytes_sent=522371876 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.163061] TCP: my_cca: seq=184615 cwnd=3 rtt=97 bytes_acked=456205516 bytes_sent=522377668 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.163582] TCP: my_cca: seq=184621 cwnd=6 rtt=224 bytes_acked=456219996 bytes_sent=522396492 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.163810] TCP: my_cca: seq=184625 cwnd=3 rtt=133 bytes_acked=456227236 bytes_sent=522403732 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.164391] TCP: my_cca: seq=184633 cwnd=6 rtt=208 bytes_acked=456244612 bytes_sent=522425452 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.164663] TCP: my_cca: seq=184636 cwnd=3 rtt=99 bytes_acked=456253300 bytes_sent=522431244 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.165199] TCP: my_cca: seq=184643 cwnd=6 rtt=234 bytes_acked=456269228 bytes_sent=522455860 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.165413] TCP: my_cca: seq=184645 cwnd=3 rtt=333 bytes_acked=456275020 bytes_sent=522457308 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.165909] TCP: my_cca: seq=184651 cwnd=6 rtt=188 bytes_acked=456289500 bytes_sent=522476132 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.166164] TCP: my_cca: seq=184655 cwnd=3 rtt=114 bytes_acked=456298188 bytes_sent=522483372 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.166722] TCP: my_cca: seq=184662 cwnd=6 rtt=218 bytes_acked=456314116 bytes_sent=522516676 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.166986] TCP: my_cca: seq=184665 cwnd=3 rtt=98 bytes_acked=456322804 bytes_sent=522522468 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.167558] TCP: my_cca: seq=184673 cwnd=6 rtt=174 bytes_acked=456340180 bytes_sent=522545636 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.167930] TCP: my_cca: seq=184677 cwnd=3 rtt=109 bytes_acked=456350316 bytes_sent=522552876 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.168572] TCP: my_cca: seq=184684 cwnd=6 rtt=263 bytes_acked=456367692 bytes_sent=522574596 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.168835] TCP: my_cca: seq=184687 cwnd=3 rtt=115 bytes_acked=456376380 bytes_sent=522581836 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.169297] TCP: my_cca: seq=184694 cwnd=6 rtt=165 bytes_acked=456392308 bytes_sent=522603556 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.169592] TCP: my_cca: seq=184698 cwnd=3 rtt=101 bytes_acked=456400996 bytes_sent=522609348 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.169769] TCP: my_cca: seq=184700 cwnd=4 rtt=170 bytes_acked=456405340 bytes_sent=522615140 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.170163] TCP: my_cca: seq=184706 cwnd=6 rtt=133 bytes_acked=456418372 bytes_sent=522632516 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.170615] TCP: my_cca: seq=184709 cwnd=3 rtt=114 bytes_acked=456428508 bytes_sent=522639756 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.171188] TCP: my_cca: seq=184715 cwnd=6 rtt=239 bytes_acked=456445884 bytes_sent=522661476 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.171439] TCP: my_cca: seq=184718 cwnd=3 rtt=113 bytes_acked=456454572 bytes_sent=522668716 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.172075] TCP: my_cca: seq=184726 cwnd=6 rtt=205 bytes_acked=456473396 bytes_sent=522696228 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.172283] TCP: my_cca: seq=184729 cwnd=3 rtt=123 bytes_acked=456479188 bytes_sent=522703468 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.172967] TCP: my_cca: seq=184736 cwnd=6 rtt=212 bytes_acked=456500908 bytes_sent=522726636 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.173214] TCP: my_cca: seq=184738 cwnd=3 rtt=109 bytes_acked=456506700 bytes_sent=522733876 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.173806] TCP: my_cca: seq=184744 cwnd=6 rtt=259 bytes_acked=456524076 bytes_sent=522755596 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.174061] TCP: my_cca: seq=184747 cwnd=3 rtt=112 bytes_acked=456532764 bytes_sent=522762836 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.174682] TCP: my_cca: seq=184753 cwnd=6 rtt=278 bytes_acked=456550140 bytes_sent=522784556 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.174940] TCP: my_cca: seq=184756 cwnd=3 rtt=110 bytes_acked=456558828 bytes_sent=522791796 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.175548] TCP: my_cca: seq=184762 cwnd=6 rtt=256 bytes_acked=456576204 bytes_sent=522813516 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.175789] TCP: my_cca: seq=184765 cwnd=3 rtt=147 bytes_acked=456583444 bytes_sent=522820756 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.176316] TCP: my_cca: seq=184773 cwnd=6 rtt=207 bytes_acked=456600820 bytes_sent=522842476 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.176608] TCP: my_cca: seq=184776 cwnd=3 rtt=108 bytes_acked=456609508 bytes_sent=522848268 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.177293] TCP: my_cca: seq=184784 cwnd=6 rtt=266 bytes_acked=456628332 bytes_sent=522871436 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.177554] TCP: my_cca: seq=184787 cwnd=3 rtt=113 bytes_acked=456637020 bytes_sent=522878676 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.178167] TCP: my_cca: seq=184794 cwnd=6 rtt=237 bytes_acked=456654396 bytes_sent=522900396 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.178420] TCP: my_cca: seq=184797 cwnd=3 rtt=163 bytes_acked=456661636 bytes_sent=522907636 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.178626] TCP: my_cca: seq=184800 cwnd=5 rtt=148 bytes_acked=456668876 bytes_sent=522916324 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.178943] TCP: my_cca: seq=184805 cwnd=6 rtt=224 bytes_acked=456679012 bytes_sent=522943836 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.179200] TCP: my_cca: seq=184809 cwnd=3 rtt=134 bytes_acked=456687700 bytes_sent=522948180 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.179789] TCP: my_cca: seq=184817 cwnd=6 rtt=210 bytes_acked=456705076 bytes_sent=522969900 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.180048] TCP: my_cca: seq=184821 cwnd=3 rtt=106 bytes_acked=456713764 bytes_sent=522975692 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.180645] TCP: my_cca: seq=184829 cwnd=6 rtt=159 bytes_acked=456731140 bytes_sent=522998860 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.180987] TCP: my_cca: seq=184833 cwnd=3 rtt=114 bytes_acked=456739828 bytes_sent=523004652 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.181649] TCP: my_cca: seq=184840 cwnd=6 rtt=277 bytes_acked=456758652 bytes_sent=523027820 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.181899] TCP: my_cca: seq=184843 cwnd=3 rtt=102 bytes_acked=456767340 bytes_sent=523035060 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.182519] TCP: my_cca: seq=184849 cwnd=6 rtt=272 bytes_acked=456784716 bytes_sent=523056780 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.182769] TCP: my_cca: seq=184852 cwnd=3 rtt=104 bytes_acked=456793404 bytes_sent=523064020 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.183392] TCP: my_cca: seq=184859 cwnd=6 rtt=281 bytes_acked=456810780 bytes_sent=523085740 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.183642] TCP: my_cca: seq=184862 cwnd=3 rtt=105 bytes_acked=456819468 bytes_sent=523092980 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.184139] TCP: my_cca: seq=184869 cwnd=6 rtt=201 bytes_acked=456835396 bytes_sent=523114700 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.184422] TCP: my_cca: seq=184873 cwnd=3 rtt=113 bytes_acked=456844084 bytes_sent=523121940 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.185143] TCP: my_cca: seq=184881 cwnd=6 rtt=197 bytes_acked=456864356 bytes_sent=523145108 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.185351] TCP: my_cca: seq=184884 cwnd=3 rtt=118 bytes_acked=456870148 bytes_sent=523152348 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.185881] TCP: my_cca: seq=184892 cwnd=6 rtt=201 bytes_acked=456887524 bytes_sent=523174068 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.186168] TCP: my_cca: seq=184896 cwnd=3 rtt=119 bytes_acked=456896212 bytes_sent=523181308 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.186467] TCP: my_cca: seq=184900 cwnd=5 rtt=147 bytes_acked=456904900 bytes_sent=523191444 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.186876] TCP: my_cca: seq=184904 cwnd=6 rtt=273 bytes_acked=456915036 bytes_sent=523203028 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.187130] TCP: my_cca: seq=184907 cwnd=3 rtt=100 bytes_acked=456923724 bytes_sent=523210268 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.187754] TCP: my_cca: seq=184914 cwnd=6 rtt=269 bytes_acked=456941100 bytes_sent=523231988 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.187980] TCP: my_cca: seq=184917 cwnd=3 rtt=136 bytes_acked=456948340 bytes_sent=523239228 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.188634] TCP: my_cca: seq=184925 cwnd=6 rtt=205 bytes_acked=456968612 bytes_sent=523266740 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.188833] TCP: my_cca: seq=184928 cwnd=3 rtt=113 bytes_acked=456974404 bytes_sent=523273980 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.189492] TCP: my_cca: seq=184936 cwnd=6 rtt=264 bytes_acked=456993228 bytes_sent=523295700 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.189772] TCP: my_cca: seq=184939 cwnd=3 rtt=137 bytes_acked=457001916 bytes_sent=523302940 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.190370] TCP: my_cca: seq=184946 cwnd=6 rtt=269 bytes_acked=457019292 bytes_sent=523324660 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.190584] TCP: my_cca: seq=184949 cwnd=3 rtt=126 bytes_acked=457026532 bytes_sent=523331900 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.191312] TCP: my_cca: seq=184957 cwnd=6 rtt=266 bytes_acked=457046804 bytes_sent=523359412 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.191418] TCP: my_cca: seq=184960 cwnd=3 rtt=214 bytes_acked=457052596 bytes_sent=523360860 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.192117] TCP: my_cca: seq=184968 cwnd=6 rtt=277 bytes_acked=457071420 bytes_sent=523384028 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.192369] TCP: my_cca: seq=184971 cwnd=3 rtt=102 bytes_acked=457080108 bytes_sent=523391268 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.192986] TCP: my_cca: seq=184978 cwnd=6 rtt=282 bytes_acked=457097484 bytes_sent=523412988 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.193213] TCP: my_cca: seq=184981 cwnd=3 rtt=138 bytes_acked=457104724 bytes_sent=523420228 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.193864] TCP: my_cca: seq=184989 cwnd=6 rtt=204 bytes_acked=457124996 bytes_sent=523447740 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.194063] TCP: my_cca: seq=184992 cwnd=3 rtt=113 bytes_acked=457130788 bytes_sent=523454980 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.194549] TCP: my_cca: seq=184998 cwnd=6 rtt=224 bytes_acked=457146716 bytes_sent=523478148 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.194766] TCP: my_cca: seq=185000 cwnd=3 rtt=104 bytes_acked=457152508 bytes_sent=523483940 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.195259] TCP: my_cca: seq=185006 cwnd=6 rtt=203 bytes_acked=457166988 bytes_sent=523502764 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.195499] TCP: my_cca: seq=185009 cwnd=3 rtt=103 bytes_acked=457175676 bytes_sent=523510004 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.196193] TCP: my_cca: seq=185016 cwnd=6 rtt=208 bytes_acked=457194500 bytes_sent=523550548 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.196357] TCP: my_cca: seq=185019 cwnd=3 rtt=276 bytes_acked=457200292 bytes_sent=523551996 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.197067] TCP: my_cca: seq=185027 cwnd=6 rtt=209 bytes_acked=457220564 bytes_sent=523580956 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.197310] TCP: my_cca: seq=185030 cwnd=3 rtt=102 bytes_acked=457227804 bytes_sent=523588196 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.197926] TCP: my_cca: seq=185036 cwnd=6 rtt=281 bytes_acked=457245180 bytes_sent=523609916 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.198184] TCP: my_cca: seq=185039 cwnd=3 rtt=104 bytes_acked=457253868 bytes_sent=523617156 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.198813] TCP: my_cca: seq=185046 cwnd=6 rtt=206 bytes_acked=457272692 bytes_sent=523653356 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.198977] TCP: my_cca: seq=185049 cwnd=3 rtt=282 bytes_acked=457278484 bytes_sent=523654804 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.199525] TCP: my_cca: seq=185057 cwnd=6 rtt=185 bytes_acked=457295860 bytes_sent=523677972 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.199893] TCP: my_cca: seq=185061 cwnd=3 rtt=101 bytes_acked=457305996 bytes_sent=523685212 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.200545] TCP: my_cca: seq=185067 cwnd=6 rtt=278 bytes_acked=457323372 bytes_sent=523706932 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.200803] TCP: my_cca: seq=185070 cwnd=3 rtt=104 bytes_acked=457332060 bytes_sent=523714172 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.201557] TCP: my_cca: seq=185079 cwnd=6 rtt=265 bytes_acked=457353780 bytes_sent=523740236 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.201802] TCP: my_cca: seq=185082 cwnd=3 rtt=101 bytes_acked=457362468 bytes_sent=523747476 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.202303] TCP: my_cca: seq=185088 cwnd=6 rtt=174 bytes_acked=457378396 bytes_sent=523769196 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6599.202660] TCP: my_cca: seq=185092 cwnd=3 rtt=129 bytes_acked=457387084 bytes_sent=523776436 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6599.203159] TCP: my_cca: seq=185099 cwnd=6 rtt=164 bytes_acked=457404460 bytes_sent=523798156 phase=loss_recovery Destination: 192.168.88.253:54910
